mtop: 99.9999% within the range, 0.0001% underflow, 0% overflow
eeZHgaga_ILC350_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8480961804, 1.05878255]
eeHvvgaga_ILC350_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8465352392, 1.055750405]
eeZHmumu_ILC350_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.5195474752, 1.431205072]
eeHvvmumu_ILC350_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.5179013711, 1.427086439]
eeZH_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9491686691, 1.020411978]
eeZHbb_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9581159339, 1.02987684]
eeHvvbb_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.956552555, 0.9877274899]
eeZHcc_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8913182041, 1.098243752]
eeHvvcc_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8712055159, 1.071820666]
eeZHgg_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.899297378, 1.033761317]
eeHvvgg_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8886461932, 1.004969352]
eeZHZZ_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9073611539, 1.014193402]
eeHvvZZ_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8977147504, 0.9833269168]
eeZHWW_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9151883205, 1.016716971]
eeHvvWW_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9007848237, 0.9825549812]
eeZHtautau_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9443510652, 1.047434161]
eeHvvtautau_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9296899299, 1.015024909]
eeZHgaga_ILC500_m80_p30: 100% within the range, 1.25e-05% underflow, 0% overflow
  [min, max]=[0.8567159093, 1.084260946]
eeHvvgaga_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8465728836, 1.05660165]
eeZHmumu_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.5434110429, 1.455855172]
eeHvvmumu_ILC500_m80_p30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.5184835095, 1.426514139]
eeZH_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9579005432, 1.011629898]
eeZHbb_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9659149675, 1.019707659]
eeHvvbb_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.956966442, 0.9876741507]
eeZHcc_ILC500_p80_m30: 99.9998% within the range, 0.0001625% underflow, 0% overflow
  [min, max]=[0.8859206177, 1.101060814]
eeHvvcc_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8714377894, 1.071936831]
eeZHgg_ILC500_p80_m30: 100% within the range, 1.25e-05% underflow, 0% overflow
  [min, max]=[0.8984875806, 1.02762588]
eeHvvgg_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8888080968, 1.00479852]
eeZHZZ_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9109003791, 1.009904193]
eeHvvZZ_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.89774273, 0.9833609495]
eeZHWW_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9169621922, 1.011959133]
eeHvvWW_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.900824962, 0.9823975922]
eeZHtautau_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9443066622, 1.039313416]
eeHvvtautau_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9298973975, 1.015213207]
eeZHgaga_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8677767444, 1.080747518]
eeHvvgaga_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8465785694, 1.056602273]
eeZHmumu_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.5396400947, 1.454796315]
eeHvvmumu_ILC500_p80_m30: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.5184906841, 1.426663345]
muggHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8482732925, 1.054091223]
muggHZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.880955225, 0.9972973004]
muggHWW2l2vHL: 99.9999% within the range, 8.75e-05% underflow, 0% overflow
  [min, max]=[0.8752911132, 1.00185872]
muggHtautauHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8968665833, 1.044843943]
muggHbbHL: 99.9998% within the range, 0% underflow, 0.0001625% overflow
  [min, max]=[0.905054649, 1.044429086]
muggHmumuHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.5058713792, 1.426835713]
muggHZgaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.3248641328, 1.599343193]
muVBFgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.842470364, 1.057446853]
muVBFZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8946933798, 0.9826798699]
muVBFWW2l2vHL: 99.9999% within the range, 1.25e-05% underflow, 8.75e-05% overflow
  [min, max]=[0.896898468, 0.9840116335]
muVBFtautauHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9275824404, 1.014750846]
muVBFmumuHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.5184212139, 1.423208341]
muVBFZgaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.3200804457, 1.621901485]
muWHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8190251222, 1.048259123]
muWHZZ4lHL: 99.9997% within the range, 0% underflow, 0.0003125% overflow
  [min, max]=[0.8598944652, 0.9955603481]
muWHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.871257409, 0.9845651215]
muWHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9135915144, 1.001887875]
muZHgagaHL: 100% within the range, 0% underflow, 3.75e-05% overflow
  [min, max]=[0.8027937516, 1.062953747]
muZHZZ4lHL: 99.999% within the range, 0.000725% underflow, 0.00025% overflow
  [min, max]=[0.8389182379, 1.003720228]
muZHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8471032611, 0.9941682252]
muZHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8899651203, 1.011763013]
muttHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6505710584, 1.023130975]
muttHZZ4lHL: 99.9998% within the range, 3.75e-05% underflow, 0.00015% overflow
  [min, max]=[0.6437559306, 1.028728019]
muttHWW2l2vHL: 100% within the range, 0% underflow, 2.5e-05% overflow
  [min, max]=[0.6473697317, 1.032409269]
muttHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6709492877, 1.052570938]
muttHtautauHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6692235858, 1.054635603]
GammaHRatio: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9469248035, 1.009556326]
deltalHHH_HLLHC: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-4.774040746, -3.258464185]
gHZZeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9672039405, 0.9880871979]
gHWWeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9682190074, 0.9902723485]
gHAAeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9282335381, 1.035078223]
deltagHZA_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.3237175234, 0.3209159204]
deltag1Z_nocorr: 99.9999% within the range, 7.5e-05% underflow, 0% overflow
  [min, max]=[-0.001520020354, 0.001516931781]
deltaKgamma_nocorr: 99.9996% within the range, 0% underflow, 0.0004125% overflow
  [min, max]=[-0.002250508525, 0.002399599932]
lambdaZ_nocorr: 99.9999% within the range, 0% underflow, 8.75e-05% overflow
  [min, max]=[-0.0004207281907, 0.0004245686279]
gHGGeff_nocorr: 99.9998% within the range, 0.0002125% underflow, 0% overflow
  [min, max]=[0.9426711971, 1.014449906]
deltagHcc_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.05646331119, 0.06014977666]
deltagHbb_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0262607586, 0.0261501929]
deltagHtata_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02816274264, 0.02913505167]
deltagHmumu_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.2295596681, 0.2335900667]
GammaH_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9469248035, 1.009556326]
deltagZeeL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001322944292, 0.001238998238]
deltagZeeR_nocorr: 100% within the range, 0% underflow, 2.5e-05% overflow
  [min, max]=[-0.001418843487, 0.001566732653]
deltaUWeve_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0009308536333, 0.0009010551369]
deltagZmumuL_nocorr: 99.9999% within the range, 0% underflow, 0.0001% overflow
  [min, max]=[-0.002833429766, 0.00332192314]
deltagZmumuR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003858602496, 0.003809844432]
deltaUWmuvmu_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001814715632, 0.001791668271]
deltagZtataL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003530926196, 0.003191040599]
deltagZtataR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003697911774, 0.004200226332]
deltaUWtavta_nocorr: 99.9998% within the range, 0% underflow, 0.0001625% overflow
  [min, max]=[-0.001721659051, 0.001955377879]
deltaguL_nocorr: 100% within the range, 0% underflow, 3.75e-05% overflow
  [min, max]=[-0.01088819572, 0.01236454847]
deltaguR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01831607833, 0.01555649556]
deltagdL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.009935059607, 0.008961121839]
deltagdR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.165653289, 0.1567997226]
deltagbL_nocorr: 99.9999% within the range, 0.0001125% underflow, 2.5e-05% overflow
  [min, max]=[-0.003054222882, 0.00295436268]
deltagbR_nocorr: 99.9999% within the range, 0% underflow, 0.000125% overflow
  [min, max]=[-0.02598988664, 0.02768592341]
delgZeeL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0003566444723, 0.0003808083065]
delgZeeR_nocorr: 100% within the range, 0% underflow, 2.5e-05% overflow
  [min, max]=[-0.000301013008, 0.0003323769754]
delUWeve_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0009308536333, 0.0009010551369]
delgZmumuL_nocorr: 99.9999% within the range, 0.0001% underflow, 0% overflow
  [min, max]=[-0.0009562105399, 0.0008156142308]
delgZmumuR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.000818596538, 0.0008082691203]
delUWmuvmu_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001814715632, 0.001791668271]
delgZtataL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0009185273785, 0.001016382176]
delgZtataR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0007845040029, 0.0008910714957]
delUWtavta_nocorr: 99.9998% within the range, 0% underflow, 0.0001625% overflow
  [min, max]=[-0.001721659051, 0.001955377879]
delguL_nocorr: 99.9999% within the range, 0% underflow, 5e-05% overflow
  [min, max]=[-0.003904188014, 0.004433527047]
delguR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00220020879, 0.002590477013]
delgdL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003846863751, 0.004264957696]
delgdR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01171421127, 0.01108818979]
delgbL_nocorr: 99.9999% within the range, 2.5e-05% underflow, 0.0001125% overflow
  [min, max]=[-0.001268257618, 0.001311125878]
delgbR_nocorr: 99.9999% within the range, 0% underflow, 0.000125% overflow
  [min, max]=[-0.001837866841, 0.001957880949]
eHWWpar: 99.9996% within the range, 8.75e-05% underflow, 0.000275% overflow
  [min, max]=[-0.00668217718, 0.006906895296]
eHZZpar: 100% within the range, 0% underflow, 2.5e-05% overflow
  [min, max]=[-0.006347292054, 0.006476670888]
eHZgapar: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.006631147416, 0.006263456068]
Mz_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[91.18493444, 91.19123708]
GammaZ_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.489097166, 2.499810303]
sigmaHadron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[41.40457947, 41.56427478]
Relectron_C: 99.9993% within the range, 0.0001375% underflow, 0.0005375% overflow
  [min, max]=[20.66369859, 20.80571629]
Rmuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.64015345, 20.8196861]
Rtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.66621799, 20.88733577]
AFBelectron_C: 99.9996% within the range, 0.0004% underflow, 0% overflow
  [min, max]=[0.01611583493, 0.01642203285]
AFBmuon_C: 99.9999% within the range, 0.0001125% underflow, 0% overflow
  [min, max]=[0.01580184776, 0.01674410518]
AFBtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.0158687905, 0.01671244789]
Aelectron_C: 99.9996% within the range, 0.0004% underflow, 0% overflow
  [min, max]=[0.1465897076, 0.1479754124]
Amuon_C: 99.9999% within the range, 0% underflow, 0.000125% overflow
  [min, max]=[0.1432238708, 0.1515600594]
Atau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1436706096, 0.1512449889]
AelectronPtau_C: 99.9996% within the range, 0.0004% underflow, 0% overflow
  [min, max]=[0.1465897076, 0.1479754124]
AtauPtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1436706096, 0.1512449889]
Rbottom_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.2148394856, 0.2168272173]
Rcharm_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1684849648, 0.1763206202]
AFBbottom_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1026634303, 0.1038551224]
AFBcharm_C: 99.9998% within the range, 0.000225% underflow, 0% overflow
  [min, max]=[0.07286768513, 0.07457691778]
Abottom_C: 99.9999% within the range, 5e-05% underflow, 0% overflow
  [min, max]=[0.9314553188, 0.9377807736]
Acharm_C: 99.9993% within the range, 0.0006875% underflow, 0% overflow
  [min, max]=[0.6596932038, 0.674308552]
BrWelectron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1081397316, 0.1085876326]
BrWmuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1080964881, 0.108655458]
BrWtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1081261451, 0.1086345172]
gZttL_ILC: 99.9999% within the range, 0.000125% underflow, 1.25e-05% overflow
  [min, max]=[-0.004876887247, 0.004656663885]
gZttR_ILC: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001890104752, 0.002039339187]
deltag1Z_C: 99.9999% within the range, 7.5e-05% underflow, 0% overflow
  [min, max]=[-0.001520020354, 0.001516931781]
deltaKgamma_C: 99.9996% within the range, 0% underflow, 0.0004125% overflow
  [min, max]=[-0.002250508525, 0.002399599932]
lambdaZ_C: 99.9999% within the range, 0% underflow, 8.75e-05% overflow
  [min, max]=[-0.0004207281907, 0.0004245686279]
deltaguL_HLLHC_OO: 99.9999% within the range, 0% underflow, 5e-05% overflow
  [min, max]=[-0.003904188014, 0.004433527047]
deltaguR_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00220020879, 0.002590477013]
deltagdL_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003846863751, 0.004264957696]
deltagdR_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01171421127, 0.01108818979]
deltag1Z_HLLHC_OO: 99.9999% within the range, 7.5e-05% underflow, 0% overflow
  [min, max]=[-0.001520020354, 0.001516931781]
deltaKgamma_HLLHC_OO: 99.9996% within the range, 0% underflow, 0.0004125% overflow
  [min, max]=[-0.002250508525, 0.002399599932]
lambdaZ_HLLHC_OO: 99.9999% within the range, 0% underflow, 8.75e-05% overflow
  [min, max]=[-0.0004207281907, 0.0004245686279]
deltag1Z_OO_ILC250: 99.9999% within the range, 7.5e-05% underflow, 0% overflow
  [min, max]=[-0.001520020354, 0.001516931781]
deltaKgamma_OO_ILC250: 99.9996% within the range, 0% underflow, 0.0004125% overflow
  [min, max]=[-0.002250508525, 0.002399599932]
lambdaZ_OO_ILC250: 99.9999% within the range, 0% underflow, 8.75e-05% overflow
  [min, max]=[-0.0004207281907, 0.0004245686279]
deltageL_OO_ILC250: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0003566444723, 0.0003808083065]
deltageR_OO_ILC250: 100% within the range, 0% underflow, 2.5e-05% overflow
  [min, max]=[-0.000301013008, 0.0003323769754]
deltaUev_OO_ILC250: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0009308536333, 0.0009010551369]
BrWelectron_ILC250: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1081397316, 0.1085876326]
BrWmuon_ILC250: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1080964881, 0.108655458]
BrWtau_ILC250: 100% within the range, 0% underflow, 0% overflow
