mtop: 99.9775% within the range, 0% underflow, 0.022525% overflow
delgbL_nocorr: 99.9999% within the range, 0% underflow, 0.0001375% overflow
  [min, max]=[-0.0004666333115, 0.0002389967013]
delgbR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0005911051617, 0.0005968961401]
eHWWpar: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001501357819, 0.001370317233]
eHZZpar: 99.999% within the range, 0.0009625% underflow, 0% overflow
  [min, max]=[-0.001469187401, 0.001410556487]
eHZgapar: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001357148783, 0.001509234479]
Mz_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[91.18771308, 91.18863719]
GammaZ_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.495498841, 2.495763564]
sigmaHadron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[41.47595511, 41.51087437]
Relectron_C: 99.9998% within the range, 0% underflow, 0.0001625% overflow
  [min, max]=[20.71092021, 20.76182142]
Rmuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.72818767, 20.7378268]
Rtau_C: 99.9993% within the range, 0.000125% underflow, 0.0005625% overflow
  [min, max]=[20.76929228, 20.79060463]
AFBelectron_C: 99.9998% within the range, 0.00015% underflow, 0% overflow
  [min, max]=[0.01625385776, 0.01630016913]
AFBmuon_C: 99.9988% within the range, 0% underflow, 0.001225% overflow
  [min, max]=[0.01625914081, 0.01630320729]
AFBtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.01617505029, 0.01637444932]
Aelectron_C: 99.9998% within the range, 0.00015% underflow, 0% overflow
  [min, max]=[0.147213537, 0.1474230824]
Amuon_C: 100% within the range, 0% underflow, 3.75e-05% overflow
  [min, max]=[0.1471853276, 0.1474784363]
Atau_C: 99.9993% within the range, 0.0007% underflow, 0% overflow
  [min, max]=[0.1463375542, 0.1481985728]
AelectronPtau_C: 99.9998% within the range, 0.00015% underflow, 0% overflow
  [min, max]=[0.147213537, 0.1474230824]
AtauPtau_C: 99.9993% within the range, 0.0007% underflow, 0% overflow
  [min, max]=[0.1463375542, 0.1481985728]
Rbottom_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.2155676646, 0.2161585938]
Rcharm_C: 99.9997% within the range, 0.0003375% underflow, 0% overflow
  [min, max]=[0.1709102202, 0.1734048057]
AFBbottom_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1031627783, 0.1034191986]
AFBcharm_C: 99.9991% within the range, 0% underflow, 0.0009125% overflow
  [min, max]=[0.07366534537, 0.07394652344]
Abottom_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9337763799, 0.9357852702]
Acharm_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6667962385, 0.6690831661]
BrWelectron_C: 99.9999% within the range, 0.0001% underflow, 0% overflow
  [min, max]=[0.1082011419, 0.1084772606]
BrWmuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082608455, 0.108556808]
BrWtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082502439, 0.1085714022]
deltag1Z_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002276475534, 0.0009376498964]
deltaKgamma_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002559651724, 0.002379710106]
lambdaZ_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0007018113984, 0.0007960398708]
deltaguL_HLLHC_OO: 99.999% within the range, 0.0008% underflow, 0.000225% overflow
  [min, max]=[-0.001251900865, 0.00139605552]
deltaguR_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006346807315, 0.0004948837182]
deltagdL_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00137303195, 0.001483629292]
deltagdR_HLLHC_OO: 99.9996% within the range, 0.0003875% underflow, 0% overflow
  [min, max]=[-0.004391308252, 0.006077751365]
deltag1Z_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002276475534, 0.0009376498964]
deltaKgamma_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002559651724, 0.002379710106]
lambdaZ_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0007018113984, 0.0007960398708]
deltag1Z_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002276475534, 0.0009376498964]
deltaKgamma_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002559651724, 0.002379710106]
lambdaZ_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0007018113984, 0.0007960398708]
deltageL_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001487783402, 5.299987014e-05]
deltageR_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-4.495015223e-05, 0.0001295577892]
deltaUev_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.000713166631, 0.0005579758944]
BrWelectron_FCCee161: 99.9999% within the range, 0.0001% underflow, 0% overflow
  [min, max]=[0.1082011419, 0.1084772606]
BrWmuon_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082608455, 0.108556808]
BrWtau_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082502439, 0.1085714022]
deltag1Z_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002276475534, 0.0009376498964]
deltaKgamma_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002559651724, 0.002379710106]
lambdaZ_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0007018113984, 0.0007960398708]
deltageL_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001487783402, 5.299987014e-05]
deltageR_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-4.495015223e-05, 0.0001295577892]
deltaUev_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.000713166631, 0.0005579758944]
BrWelectron_FCCee240: 99.9999% within the range, 0.0001% underflow, 0% overflow
  [min, max]=[0.1082011419, 0.1084772606]
BrWmuon_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082608455, 0.108556808]
BrWtau_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082502439, 0.1085714022]
deltag1Z_OO_FCCee365: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002276475534, 0.0009376498964]
deltaKgamma_OO_FCCee365: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002559651724, 0.002379710106]
lambdaZ_OO_FCCee365: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0007018113984, 0.0007960398708]
deltageL_OO_FCCee365: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001487783402, 5.299987014e-05]
deltageR_OO_FCCee365: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-4.495015223e-05, 0.0001295577892]
deltaUev_OO_FCCee365: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.000713166631, 0.0005579758944]
BrWelectron_FCCee365: 99.9999% within the range, 0.0001% underflow, 0% overflow
  [min, max]=[0.1082011419, 0.1084772606]
BrWmuon_FCCee365: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082608455, 0.108556808]
BrWtau_FCCee365: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082502439, 0.1085714022]
gHZZeff_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9885605982, 1.016427207]
gHWWeff_gicorr: 99.9998% within the range, 0.000175% underflow, 0% overflow
  [min, max]=[0.9829986407, 1.012647895]
gHAAeff_gicorr: 99.9991% within the range, 0% underflow, 0.000925% overflow
  [min, max]=[0.8915186068, 1.009101029]
deltagHZA_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.396537102, 0.2254137991]
deltag1Z_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002276475534, 0.0009376498964]
deltaKgamma_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002559651724, 0.002379710106]
lambdaZ_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0007018113984, 0.0007960398708]
gHGGeff_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9660310232, 1.035824784]
deltagHtt_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1699202064, 0.006627664509]
deltagHcc_gicorr: 99.9997% within the range, 0% underflow, 0.000275% overflow
  [min, max]=[-0.03654487636, 0.09146409129]
deltagHbb_gicorr: 100% within the range, 2.5e-05% underflow, 0% overflow
  [min, max]=[-0.007176475189, 0.05037019623]
deltagHtata_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.007771577128, 0.05236947135]
deltagHmumu_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1936462813, 0.2207219056]
deltagZeeL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001841212423, 0.0005168579144]
deltagZeeR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0002118807567, 0.0006106960617]
deltaUWeve_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.000713166631, 0.0005579758944]
deltagZmumuL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.000101737506, 0.0006188392825]
deltagZmumuR_gicorr: 99.9982% within the range, 0.00135% underflow, 0.00045% overflow
  [min, max]=[-0.0001505403546, 0.0007790307355]
deltaUWmuvmu_gicorr: 99.9999% within the range, 0% underflow, 8.75e-05% overflow
  [min, max]=[-0.0007447641683, 0.00101627365]
deltagZtataL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0003243750686, 0.0007484928]
deltagZtataR_gicorr: 100% within the range, 3.75e-05% underflow, 0% overflow
  [min, max]=[-0.0004904220394, 0.001044079636]
deltaUWtavta_gicorr: 100% within the range, 0% underflow, 2.5e-05% overflow
  [min, max]=[-0.000654359566, 0.00101166023]
deltaguL_gicorr: 99.9991% within the range, 0.0006375% underflow, 0.000225% overflow
  [min, max]=[-0.003491391249, 0.003893416139]
deltaguR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003499075944, 0.004487539072]
deltagdL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003456053995, 0.00319842081]
deltagdR_gicorr: 99.9997% within the range, 0.0002875% underflow, 0% overflow
  [min, max]=[-0.06209802238, 0.0859461827]
deltagbL_gicorr: 99.9999% within the range, 0.0001375% underflow, 0% overflow
  [min, max]=[-0.0005567334555, 0.001087004134]
deltagbR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.008358851855, 0.008440776025]
CW_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01347660467, 0.01188133417]
CHG_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.0002683739521, 0.01007308555]
CHW_corr: 99.9999% within the range, 1.25e-05% underflow, 3.75e-05% overflow
  [min, max]=[-0.02882976491, 0.05541133285]
CHB_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01127959161, 0.01019534345]
CHWB_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0231374788, 0.02151198724]
CHD_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.06851560619, 0.01098789273]
CHbox_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.02713517387, 0.4116144576]
CHL1_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.00432657846, 0.01628419473]
CHL1_22_corr: 99.9997% within the range, 0% underflow, 0.0003% overflow
  [min, max]=[-0.01433628528, 0.0214000917]
CHL1_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01656619118, 0.01943067088]
CHL3_11_corr: 99.9999% within the range, 6.25e-05% underflow, 0% overflow
  [min, max]=[-0.005522310612, 0.01866685824]
CHL3_22_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01102413297, 0.03281359576]
CHL3_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.011541355, 0.0333321124]
CHe_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0158661056, 0.02285276308]
CHe_22_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0186560812, 0.02425063996]
CHe_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01940576256, 0.02440406549]
CHQ1_11_corr: 99.9999% within the range, 3.75e-05% underflow, 8.75e-05% overflow
  [min, max]=[-0.04765338076, 0.04143664175]
CHQ1_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01328215713, 0.03694087413]
CHQ3_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01141652787, 0.02926679096]
CHu_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02517040608, 0.02138442296]
CHd_11_corr: 99.9997% within the range, 0% underflow, 0.0002875% overflow
  [min, max]=[-0.2010274782, 0.1466879369]
CHd_33_corr: 99.9989% within the range, 0.001125% underflow, 0% overflow
  [min, max]=[-0.02299100121, 0.0205530684]
