mtop: 99.9998% within the range, 0.0002125% underflow, 0% overflow
Mw_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[80.3788464, 80.38263004]
GammaW_FCCee: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.086797433, 2.091634878]
Mw_HLLHC: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[80.3788464, 80.38263004]
eeZH_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[1.015336376, 1.044117644]
eeZHbb_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[1.012629706, 1.043174117]
eeHvvbb_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9027160102, 1.046006159]
eeZHcc_FCCee240: 99.9998% within the range, 0.00015% underflow, 0% overflow
  [min, max]=[0.9236789081, 1.127327356]
eeZHgg_FCCee240: 99.9996% within the range, 0.0002625% underflow, 0.000125% overflow
  [min, max]=[0.976146696, 1.116110777]
eeZHWW_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9854396619, 1.075634815]
eeZHZZ_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9870209881, 1.0832306]
eeZHtautau_FCCee240: 99.9997% within the range, 0.0003% underflow, 0% overflow
  [min, max]=[0.9837806549, 1.066240362]
eeZHgaga_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8768485138, 1.108948958]
eeZHmumu_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6268226988, 1.458168594]
eeZHZga_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.4367013224, 1.670635058]
muggHgagaHL: 99.9995% within the range, 0.00045% underflow, 0% overflow
  [min, max]=[0.8631862707, 1.075428634]
muggHZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9470639386, 1.065398329]
muggHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9386532592, 1.061883047]
muggHtautauHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9134163558, 1.082967492]
muggHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9135649715, 1.077262549]
muggHmumuHL: 100% within the range, 1.25e-05% underflow, 0% overflow
  [min, max]=[0.574726574, 1.421713209]
muggHZgaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.3931594511, 1.645765791]
muVBFgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8132581453, 1.067733224]
muVBFZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8931185102, 1.053215164]
muVBFWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8834304878, 1.051736783]
muVBFtautauHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8897746273, 1.054003768]
muVBFmumuHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.5720748133, 1.404505146]
muVBFZgaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.3814222487, 1.629832116]
muWHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8404274771, 1.075343156]
muWHZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.929847962, 1.091824312]
muWHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9175402226, 1.080253637]
muWHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9289868574, 1.057807887]
muZHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8485694845, 1.086014162]
muZHZZ4lHL: 99.9998% within the range, 0% underflow, 0.0002375% overflow
  [min, max]=[0.9491916353, 1.085681445]
muZHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9364751391, 1.077538012]
muZHbbHL: 99.9997% within the range, 0% underflow, 0.00025% overflow
  [min, max]=[0.9522014239, 1.059966509]
muttHgagaHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.7744102668, 1.115348863]
muttHZZ4lHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8244794054, 1.147200792]
muttHWW2l2vHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8220400864, 1.144203543]
muttHbbHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8177245977, 1.150367062]
muttHtautauHL: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.8197965412, 1.152655425]
GammaHRatio: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9110424229, 1.0458423]
deltalHHH_HLLHC: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-1.559292274, 11.52501019]
gHZZeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9627717326, 1.021064138]
gHWWeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9542754562, 1.02065469]
gHAAeff_nocorr: 100% within the range, 1.25e-05% underflow, 0% overflow
  [min, max]=[0.9082653807, 1.028121522]
deltagHZA_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.2962332846, 0.3542654611]
deltag1Z_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001779435689, 0.002054052836]
deltaKgamma_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002726287141, 0.00311715296]
lambdaZ_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001037667122, 0.001034297046]
gHGGeff_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9567925772, 1.036209609]
deltagHcc_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.05077072266, 0.1058356465]
deltagHbb_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01922767794, 0.08078741459]
deltagHtata_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02771759327, 0.08676405657]
deltagHmumu_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1921916282, 0.2355622309]
GammaH_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9110424229, 1.0458423]
deltagZeeL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001839595234, 0.000486280228]
deltagZeeR_nocorr: 99.9998% within the range, 0.000225% underflow, 0% overflow
  [min, max]=[-0.0002612394139, 0.000598957138]
deltaUWeve_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006209193037, 0.0008375333395]
deltagZmumuL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001220629094, 0.0005544255339]
deltagZmumuR_nocorr: 99.9997% within the range, 0% underflow, 0.000275% overflow
  [min, max]=[-0.0001817934435, 0.0007018032591]
deltaUWmuvmu_nocorr: 99.9987% within the range, 0% underflow, 0.0012625% overflow
  [min, max]=[-0.0007565977893, 0.00102740632]
deltagZtataL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0002817886037, 0.0007594921029]
deltagZtataR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0005006341516, 0.001010238831]
deltaUWtavta_nocorr: 99.9996% within the range, 0.0003625% underflow, 0% overflow
  [min, max]=[-0.0008804025163, 0.001076211284]
deltaguL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002934240766, 0.003591820968]
deltaguR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003734257412, 0.004393385448]
deltagdL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003351612473, 0.00319233946]
deltagdR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.06133512355, 0.08011658051]
deltagbL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006379471223, 0.0009940003953]
deltagbR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.008047514373, 0.008698939596]
delgZeeL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001399768655, 5.295313857e-05]
delgZeeR_nocorr: 99.9998% within the range, 0.0002% underflow, 0% overflow
  [min, max]=[-5.542135157e-05, 0.0001270668834]
delUWeve_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006209193037, 0.0008375333395]
delgZmumuL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001595918857, 3.513602868e-05]
delgZmumuR_nocorr: 99.9997% within the range, 0% underflow, 0.00025% overflow
  [min, max]=[-3.856687135e-05, 0.000148886454]
delUWmuvmu_nocorr: 99.9987% within the range, 0% underflow, 0.0012625% overflow
  [min, max]=[-0.0007565977893, 0.00102740632]
delgZtataL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0002186219489, 8.111341992e-05]
delgZtataR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.000106208339, 0.0002143206634]
delUWtavta_nocorr: 99.9996% within the range, 0.0003625% underflow, 0% overflow
  [min, max]=[-0.0008804025163, 0.001076211284]
delguL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001052127064, 0.001287913999]
delguR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006213651428, 0.0005281451515]
delgdL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001370419875, 0.001438794506]
delgdR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.004337353032, 0.005665483352]
delgbL_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0004267083722, 0.0002738607588]
delgbR_nocorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0005690903193, 0.0006151550442]
eHWWpar: 99.9999% within the range, 0.000125% underflow, 0% overflow
  [min, max]=[-0.001383248811, 0.001339401166]
eHZZpar: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001524686659, 0.001370434816]
eHZgapar: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001432454236, 0.001354756152]
Mz_C: 99.9997% within the range, 0% underflow, 0.00025% overflow
  [min, max]=[91.18778607, 91.1886797]
GammaZ_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[2.495494022, 2.495741922]
sigmaHadron_C: 99.9987% within the range, 0.00105% underflow, 0.00025% overflow
  [min, max]=[41.47109393, 41.51060016]
Relectron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.71115437, 20.76143128]
Rmuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.72783777, 20.73763453]
Rtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[20.76943479, 20.78949515]
AFBelectron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.01625657922, 0.016300966]
AFBmuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.01625846617, 0.01629868726]
AFBtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.01617470588, 0.01637984003]
Aelectron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1472258016, 0.147426677]
Amuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1471718387, 0.1474659918]
Atau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1464032046, 0.1481972242]
AelectronPtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1472258016, 0.147426677]
AtauPtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1464032046, 0.1481972242]
Rbottom_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.2155408488, 0.2161737825]
Rcharm_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1711354795, 0.1733789699]
AFBbottom_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1031584723, 0.10341954]
AFBcharm_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.07366742166, 0.07394696628]
Abottom_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9337311625, 0.9357272284]
Acharm_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.6668382879, 0.6690723715]
BrWelectron_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082312815, 0.1085328708]
BrWmuon_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082269715, 0.1085478467]
BrWtau_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082237216, 0.1085405675]
deltag1Z_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001779435689, 0.002054052836]
deltaKgamma_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002726287141, 0.00311715296]
lambdaZ_C: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001037667122, 0.001034297046]
deltaguL_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001052127064, 0.001287913999]
deltaguR_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006213651428, 0.0005281451515]
deltagdL_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001370419875, 0.001438794506]
deltagdR_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.004337353032, 0.005665483352]
deltag1Z_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001779435689, 0.002054052836]
deltaKgamma_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002726287141, 0.00311715296]
lambdaZ_HLLHC_OO: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001037667122, 0.001034297046]
deltag1Z_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001779435689, 0.002054052836]
deltaKgamma_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002726287141, 0.00311715296]
lambdaZ_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001037667122, 0.001034297046]
deltageL_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001399768655, 5.295313857e-05]
deltageR_OO_FCCee161: 99.9998% within the range, 0.0002% underflow, 0% overflow
  [min, max]=[-5.542135157e-05, 0.0001270668834]
deltaUev_OO_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006209193037, 0.0008375333395]
BrWelectron_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082312815, 0.1085328708]
BrWmuon_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082269715, 0.1085478467]
BrWtau_FCCee161: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082237216, 0.1085405675]
deltag1Z_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001779435689, 0.002054052836]
deltaKgamma_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002726287141, 0.00311715296]
lambdaZ_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001037667122, 0.001034297046]
deltageL_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001399768655, 5.295313857e-05]
deltageR_OO_FCCee240: 99.9998% within the range, 0.0002% underflow, 0% overflow
  [min, max]=[-5.542135157e-05, 0.0001270668834]
deltaUev_OO_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006209193037, 0.0008375333395]
BrWelectron_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082312815, 0.1085328708]
BrWmuon_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082269715, 0.1085478467]
BrWtau_FCCee240: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.1082237216, 0.1085405675]
gHZZeff_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9627717326, 1.021064138]
gHWWeff_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9542754562, 1.02065469]
gHAAeff_gicorr: 100% within the range, 1.25e-05% underflow, 0% overflow
  [min, max]=[0.9082653807, 1.028121522]
deltagHZA_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.2962332846, 0.3542654611]
deltag1Z_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001779435689, 0.002054052836]
deltaKgamma_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002726287141, 0.00311715296]
lambdaZ_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.001037667122, 0.001034297046]
gHGGeff_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[0.9567925772, 1.036209609]
deltagHtt_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1697473334, 0.05310713976]
deltagHcc_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.05077072266, 0.1058356465]
deltagHbb_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01922767794, 0.08078741459]
deltagHtata_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02771759327, 0.08676405657]
deltagHmumu_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1921916282, 0.2355622309]
deltagZeeL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001839595234, 0.000486280228]
deltagZeeR_gicorr: 99.9998% within the range, 0.000225% underflow, 0% overflow
  [min, max]=[-0.0002612394139, 0.000598957138]
deltaUWeve_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006209193037, 0.0008375333395]
deltagZmumuL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0001220629094, 0.0005544255339]
deltagZmumuR_gicorr: 99.9997% within the range, 0% underflow, 0.000275% overflow
  [min, max]=[-0.0001817934435, 0.0007018032591]
deltaUWmuvmu_gicorr: 99.9987% within the range, 0% underflow, 0.0012625% overflow
  [min, max]=[-0.0007565977893, 0.00102740632]
deltagZtataL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0002817886037, 0.0007594921029]
deltagZtataR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0005006341516, 0.001010238831]
deltaUWtavta_gicorr: 99.9996% within the range, 0.0003625% underflow, 0% overflow
  [min, max]=[-0.0008804025163, 0.001076211284]
deltaguL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002934240766, 0.003591820968]
deltaguR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003734257412, 0.004393385448]
deltagdL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.003351612473, 0.00319233946]
deltagdR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.06133512355, 0.08011658051]
deltagbL_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0006379471223, 0.0009940003953]
deltagbR_gicorr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.008047514373, 0.008698939596]
CW_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01751007975, 0.01756722022]
CHG_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002412840409, 0.0118300504]
CHW_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.03813137737, 0.04553038098]
CHB_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01057128615, 0.01423852948]
CHWB_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02464606015, 0.02817805892]
CHD_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.07204419236, 0.03303961896]
CHbox_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.222521681, 0.6390953426]
CHL1_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01172942865, 0.01492982493]
CHL1_22_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01889456948, 0.02079190068]
CHL1_33_corr: 99.9995% within the range, 0% underflow, 0.000525% overflow
  [min, max]=[-0.01852336057, 0.02322560961]
CHL3_11_corr: 99.9999% within the range, 0% underflow, 7.5e-05% overflow
  [min, max]=[-0.01635337021, 0.01863036968]
CHL3_22_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02841619368, 0.02958446756]
CHL3_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.0280646023, 0.02903328805]
CHe_11_corr: 100% within the range, 0% underflow, 2.5e-05% overflow
  [min, max]=[-0.02468727894, 0.02600846033]
CHe_22_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02797135358, 0.02673862159]
CHe_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02760563121, 0.0254893474]
CHQ1_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.04402003774, 0.0381763077]
CHQ1_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02790620639, 0.02949778502]
CHQ3_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02500942625, 0.02421594878]
CHu_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02661742921, 0.02590071927]
CHd_11_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.1902922279, 0.1442007806]
CHd_33_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02143347282, 0.02189258909]
CeH_22r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.002277223395, 0.001947302103]
CeH_33r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.01013587471, 0.004434284326]
CuH_22r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.009818900344, 0.006071541004]
CuH_33r_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.7911734256, 3.178924727]
CdH_33r_corr: 99.9998% within the range, 0% underflow, 0.000225% overflow
  [min, max]=[-0.02142242732, 0.01068472403]
CLL_1221_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-0.02488855807, 0.01478157857]
CH_corr: 100% within the range, 0% underflow, 0% overflow
  [min, max]=[-24.29321009, 3.442005967]
LogLikelihood: 99.999% within the range, 0.001025% underflow, 0% overflow
